id,t,s,p,q,date,Symbol
bitstamp,2019-05-17T00:19:31Z,btceur,7085.24,0.069156,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:20:31Z,btceur,7093.25,0.064,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:20:32Z,btceur,7093.25,0.041,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:20:32Z,btceur,7093.25,0.00046928,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:21:51Z,btceur,7065.1,0.00170443,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:22:11Z,btceur,7082.92,0.03456044,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:23:17Z,btceur,7082.94,0.06670539,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:24:59Z,btceur,7062.35,0.10092484,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:25:14Z,btceur,7063.47,0.349377,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:25:17Z,btceur,7063.66,0.54562839,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:27:15Z,btceur,7065.73,0.22418847,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:27:15Z,btceur,7066.78,0.04092184,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:28:11Z,btceur,7071.14,0.01522011,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:28:55Z,btceur,7076.34,0.00135016,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:31:12Z,btceur,7076.35,0.3402643,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:33:22Z,btceur,7092.06,0.05051066,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:33:34Z,btceur,7084.56,0.13912178,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:34:16Z,btceur,7097.91,0.05024273,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:35:50Z,btceur,7087.6,0.00089822,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:36:05Z,btceur,7099.21,0.1519794,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:37:26Z,btceur,7099.99,0.00551644,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:38:19Z,btceur,7088.05,0.01631486,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:38:33Z,btceur,7099.47,0.048,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:38:34Z,btceur,7099.47,0.011,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:38:35Z,btceur,7099.5,0.00037917,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:40:10Z,btceur,7078.9,0.00244499,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:41:09Z,btceur,7078.9,0.002,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:41:09Z,btceur,7078.9,4.813e-05,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:42:14Z,btceur,7082.83,0.02648232,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:44:35Z,btceur,7076.35,0.013,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:44:40Z,btceur,7076.35,0.00099026,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:46:25Z,btceur,7084.56,0.02525147,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:46:27Z,btceur,7087.6,0.00921892,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:46:27Z,btceur,7095.78,0.15106473,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:47:55Z,btceur,7098.64,0.00551749,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:48:09Z,btceur,7086.37,0.00161866,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:49:56Z,btceur,7089.34,0.02501986,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:50:13Z,btceur,7093.43,0.02760905,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:50:45Z,btceur,7079.18,0.01431562,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:51:04Z,btceur,7080.08,0.11784239,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:52:18Z,btceur,7075,0.00254398,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:29Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:36Z,btceur,7052.5,0.2,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:39Z,btceur,7052.5,0.388,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:40Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:40Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:41Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:41Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:42Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:42Z,btceur,7052.5,0.04031637,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:42Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:43Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:43Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:43Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:44Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:44Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:45Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:45Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:46Z,btceur,7052.5,0.00126999,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:53:46Z,btceur,7052.5,0.20225303,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:54:07Z,btceur,7065.35,0.18303554,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:54:08Z,btceur,7065.37,0.01196446,2019-05-17,BTC / EUR
bitstamp,2019-05-17T00:58:43Z,btceur,7055.95,0.0134298,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:13Z,btceur,7049.43,0.06936742,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:21Z,btceur,7043.96,0.0009228,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:30Z,btceur,7035.94,0.00093016,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:30Z,btceur,7035.42,0.22206984,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:31Z,btceur,7035.42,0.00177696,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:33Z,btceur,7033.36,0.00096344,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:35Z,btceur,7032.53,0.27489449,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:05:35Z,btceur,7028.67,0.55158952,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:06:23Z,btceur,7050.44,0.00280281,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:07:25Z,btceur,7036.38,0.0045188,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:07:32Z,btceur,7036.26,0.01172614,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:01Z,btceur,7039.76,0.25758412,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:01Z,btceur,7039.75,0.66004771,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:02Z,btceur,7037.7,0.00098594,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:03Z,btceur,7032.87,0.19,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:10Z,btceur,7028.73,0.5573201,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:37Z,btceur,7019.23,0.001,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:38Z,btceur,7019.23,0.00011019,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:39Z,btceur,7015.26,0.04977864,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:42Z,btceur,7015.25,0.001,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:48Z,btceur,7015.25,0.00016682,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:50Z,btceur,7007.67,0.23668434,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:50Z,btceur,7004.75,0.676,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:51Z,btceur,7004.7,0.00131978,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:09:52Z,btceur,7004.55,0.19868022,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:10:36Z,btceur,7003.8,0.03732214,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:12Z,btceur,7003.76,0.002,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:12Z,btceur,7003.76,0.00050631,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:13Z,btceur,7002.17,0.001,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:14Z,btceur,7002.17,0.00032212,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:15Z,btceur,7000,0.02097571,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:15Z,btceur,7000,0.00202429,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:16Z,btceur,7000,0.00097571,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:18Z,btceur,6992,0.03457113,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:18Z,btceur,6992,0.96542887,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:20Z,btceur,6990.38,0.00112018,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:20Z,btceur,6988.57,0.13887982,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:25Z,btceur,6988.57,0.55227231,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:41Z,btceur,6998.62,0.26,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:41Z,btceur,6998.63,0.04880879,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:42Z,btceur,6998.63,0.15660401,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:42Z,btceur,7002.71,0.4,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:42Z,btceur,7002.71,0.4,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:42Z,btceur,7002.71,0.318,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:48Z,btceur,7002.71,0.00127768,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:49Z,btceur,7002.71,0.00127768,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:49Z,btceur,7002.71,0.00127768,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:52Z,btceur,7002.71,0.54,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:57Z,btceur,7002.71,2.707e-05,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:11:57Z,btceur,7003.42,1.10997293,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:12:00Z,btceur,7003.42,0.00625345,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:12:56Z,btceur,7018.64,0.02812087,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:13:46Z,btceur,7014.38,0.00470177,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:13:55Z,btceur,7010.96,0.01843862,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:15:05Z,btceur,7028.69,0.06186493,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:15:11Z,btceur,7014.84,0.09862669,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:18:07Z,btceur,7026.13,0.834,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:18:24Z,btceur,7026.16,0.166,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:20:10Z,btceur,7011.78,0.00124802,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:21:47Z,btceur,7008.07,0.00325845,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:22:10Z,btceur,7008.51,0.70018092,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:22:10Z,btceur,7003.18,0.29881908,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:22:31Z,btceur,7011.25,0.007,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:22:44Z,btceur,6995.37,0.28408454,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:22:44Z,btceur,6994.22,0.0014033,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:22:44Z,btceur,6991.78,0.11451216,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:23:45Z,btceur,6987.05,0.01323345,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:14Z,btceur,6987.16,0.0798349,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:14Z,btceur,6987.16,0.08138655,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:15Z,btceur,6987.05,0.00472302,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:15Z,btceur,6986.98,0.01431229,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:15Z,btceur,6985,0.15381918,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:17Z,btceur,6985,0.0662912,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:22Z,btceur,6985,0.77988962,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:26Z,btceur,6981.85,0.00361779,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:32Z,btceur,6978.61,0.00509986,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:32Z,btceur,6978.6,0.0035,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:40Z,btceur,6966.61,1.11,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:42Z,btceur,6967.59,0.0804939,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:42Z,btceur,6962,0.00574951,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:57Z,btceur,6977.61,0.26,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:57Z,btceur,6980.98,2.0330401,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:58Z,btceur,6977.3,0.14,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:59Z,btceur,6977.3,0.00091933,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:24:59Z,btceur,6986.13,0.39908067,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:25:00Z,btceur,6985.94,0.4,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:25:14Z,btceur,6986.78,0.45,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:23Z,btceur,6984.94,0.25939268,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:24Z,btceur,6984.93,0.00152059,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:27Z,btceur,6982.41,0.00472616,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:38Z,btceur,6973.79,0.3,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:38Z,btceur,6973.79,0.7,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:38Z,btceur,6973.78,0.007,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:58Z,btceur,6966.89,0.39908067,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:26:58Z,btceur,6966.87,0.5414681,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:27:11Z,btceur,6986.87,0.00703558,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:28:54Z,btceur,6977.49,0.06806734,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:28:57Z,btceur,6967.03,0.0047366,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:29:30Z,btceur,6971.43,0.4,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:29:32Z,btceur,6966.91,0.06806734,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:17Z,btceur,6972.11,0.00701921,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:18Z,btceur,6972.12,0.0072312,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:18Z,btceur,6972.12,0.085,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:19Z,btceur,6972.12,2.4e-07,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:22Z,btceur,6986.41,0.26031855,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:22Z,btceur,6986.43,0.20570585,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:27Z,btceur,6994.95,0.64,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:30:37Z,btceur,6999.26,0.05847751,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:31:50Z,btceur,7007.84,0.01921419,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:32:08Z,btceur,7010.09,0.81820245,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:32:49Z,btceur,7001.8,0.5118,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:32:50Z,btceur,7001.8,2.099e-05,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:32:50Z,btceur,7001.76,0.26967901,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:32:50Z,btceur,7001.76,2.418e-05,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:32:56Z,btceur,7005.06,0.00324675,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:32:57Z,btceur,7001.83,0.485,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:33:20Z,btceur,6995.54,0.11537827,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:36:35Z,btceur,7010.09,0.68004927,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:37:11Z,btceur,7009.23,0.0035065,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:37:38Z,btceur,7017.81,0.00100962,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:38:53Z,btceur,7001.08,0.00135651,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:38:54Z,btceur,6994.8,0.4,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:38:55Z,btceur,6994.8,0.26564927,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:38:55Z,btceur,6993.93,0.00142047,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:39:16Z,btceur,6993.57,1.61310956,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:39:16Z,btceur,6993.74,0.05689044,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:39:29Z,btceur,6993.71,0.00245943,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:39:46Z,btceur,6992.55,0.00471838,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:39:47Z,btceur,6978.4,0.00577199,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:40:30Z,btceur,6992.85,0.20712865,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:42:54Z,btceur,6962,0.06425049,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:42:54Z,btceur,6961.54,0.00112017,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:42:54Z,btceur,6960.24,0.02877055,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:42:57Z,btceur,6955,0.0015,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:42:58Z,btceur,6955.32,0.15282,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:43:03Z,btceur,6965.94,0.57498897,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:43:03Z,btceur,6965.96,0.42501103,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:18Z,btceur,6965.03,0.00172334,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:18Z,btceur,6964.3,0.00473845,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:26Z,btceur,6953.35,0.4,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:47Z,btceur,6950,0.005,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:47Z,btceur,6950,0.00222715,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:47Z,btceur,6950,0.06777285,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:47Z,btceur,6950,0.26846205,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:44:48Z,btceur,6950,0.012925,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:45:26Z,btceur,6977.17,0.0021259,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:45:30Z,btceur,6963.65,0.4,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:45:30Z,btceur,6963.63,2.25357051,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:45:42Z,btceur,6978.42,0.30627382,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:45:48Z,btceur,6978.17,0.000795,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:46:11Z,btceur,6985.93,0.07027148,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:46:54Z,btceur,6979.38,0.229,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:47:32Z,btceur,6984.75,0.14287964,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:47:57Z,btceur,6987.41,0.00141022,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:47:57Z,btceur,6981.46,0.14,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:49:31Z,btceur,6981.44,0.004,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:49:41Z,btceur,6981.44,0.00072682,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:49:41Z,btceur,6981.44,0.00027318,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:49:44Z,btceur,6981.44,0.00128282,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:50:09Z,btceur,6956.32,0.00071954,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:50:09Z,btceur,6956.32,0.00280022,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:02Z,btceur,6966.42,0.5173154,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:02Z,btceur,6966.4,0.1759986,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:02Z,btceur,6966.4,3.76563652,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:22Z,btceur,6961.6,0.00383747,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:44Z,btceur,6964.23,0.155,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:46Z,btceur,6966.33,0.004,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:48Z,btceur,6966.33,0.00073707,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:59Z,btceur,6971.2,0.01736464,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:59Z,btceur,6971.2,0.01863536,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:51:59Z,btceur,6971.21,0.03690186,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:52:16Z,btceur,6950.05,0.6779322,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:53:17Z,btceur,6965.07,0.04354283,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:53:30Z,btceur,6976.36,0.8,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:53:31Z,btceur,6976.38,0.051288,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:53:31Z,btceur,6978.08,1,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:53:31Z,btceur,6978.08,0.018712,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:53:35Z,btceur,6981.64,0.027,2019-05-17,BTC / EUR
bitstamp,2019-05-17T01:53:35Z,btceur,6981.64,0.1,2019-05-17,BTC / EUR
